state,district,slots,today,Total doses til date,avgdaily,slots 18-44,today 18,avgdaily 18-44,Total doses til date 18,wastage %,wastage,doses,male,female,gratio
Tamil Nadu,Erode,0,329,135899,2565,0,378,1730,70158,11.74,83,707,115582,90481,783
Tamil Nadu,Palani,0,149,49756,297,0,7,578,30542,8.97,14,156,42740,37586,879
Tamil Nadu,Chengalpet,0,504,212313,1642,0,1959,4540,118550,1.91,47,2463,181629,149602,824
Tamil Nadu,Dharmapuri,9,0,73345,527,0,0,1085,49518,0.0,0,0,69204,53684,776
Tamil Nadu,Ramanathapuram,0,4,29969,487,0,2,1300,21896,66.67,4,6,28092,23771,846
Tamil Nadu,Tiruppur,10,316,137170,2842,0,142,2426,90509,11.35,52,458,130829,96868,740
Tamil Nadu,Theni,67,160,56843,1275,0,169,3210,44899,3.34,11,329,56274,45479,808
Tamil Nadu,Perambalur,0,90,32475,356,0,187,729,20575,4.69,13,277,28703,24359,849
Tamil Nadu,Chennai,37,1693,1078769,5103,42,7436,20225,567649,2.86,261,9129,905735,740747,818
Tamil Nadu,Tiruvallur,14,56,103788,1087,0,181,2827,85483,5.49,13,237,110481,78819,713
Tamil Nadu,Paramakudi,0,0,40644,472,0,0,504,18884,0.0,0,0,27415,32108,1171
Tamil Nadu,Tiruvarur,408,21,47176,1648,0,39,1746,38886,0.0,0,60,51513,34553,671
Tamil Nadu,Poonamallee,0,111,53062,586,0,374,971,28931,5.15,25,485,47489,34505,727
Tamil Nadu,Nagapattinam,0,225,58385,1516,0,577,1427,45940,2.24,18,802,61375,42946,700
Tamil Nadu,Nilgiris,124,197,122709,963,0,376,1207,34711,6.46,37,573,78284,79139,1011
Tamil Nadu,Attur,0,8,118350,402,0,44,688,35818,53.85,28,52,73101,81068,1109
Tamil Nadu,Sivakasi,25,0,89629,743,0,102,946,36850,7.84,8,102,63150,63329,1003
Telangana,Hyderabad,0,7624,630397,6880,0,31745,33291,404874,0.56,221,39369,578328,457515,791
Telangana,Adilabad,0,103,44409,51,0,701,230,9532,1.99,16,804,28984,24953,861
Telangana,Bhadradri Kothagudem,0,248,105817,267,0,817,240,17615,2.35,25,1065,66557,56874,855
Telangana,Jagtial,0,229,117838,67,0,1968,504,12786,2.41,53,2197,62345,68265,1095
Telangana,Jangaon,0,68,52475,15,0,160,60,5170,5.26,12,228,27312,30332,1111
Telangana,Jayashankar Bhupalpally,0,150,72745,226,0,418,123,6312,2.11,12,568,38296,40747,1064
Telangana,Jogulamba Gadwal,0,40,46490,22,0,300,111,5832,0.0,0,340,27033,25282,935
Telangana,Kamareddy,0,241,134837,97,0,1002,273,13703,2.98,37,1243,70323,78225,1112
Telangana,Karimnagar,0,499,181094,219,0,2877,909,23440,2.49,84,3376,104183,100320,963
Telangana,Khammam,0,955,107801,260,0,2818,683,24645,1.25,47,3773,72340,60127,831
Telangana,Kumuram Bheem,0,112,37901,41,0,520,141,6381,1.27,8,632,22849,21424,938
Telangana,Mahabubabad,0,74,86280,54,0,295,109,8224,8.4,31,369,44989,49454,1099
Telangana,Mahabubnagar,0,92,85689,62,0,490,145,11669,3.09,18,582,47456,49902,1052
Telangana,Mancherial,0,257,76183,263,0,1063,336,12307,3.79,50,1320,46832,41671,890
Telangana,Medak,0,63,99673,101,0,355,179,9106,7.66,32,418,53278,55463,1041
Telangana,Medchal,0,3598,369124,2830,0,12921,9943,140970,0.85,141,16519,281622,228552,812
Telangana,Nagarkurnool,0,138,87536,44,0,549,184,7743,1.89,13,687,45914,49353,1075
Telangana,Nalgonda,0,699,107174,201,0,2032,586,23563,1.79,49,2731,69740,60996,875
Telangana,Nirmal,0,128,118923,88,0,433,181,8035,3.39,19,561,60149,66813,1111
Telangana,Nizamabad,0,205,136112,86,0,1451,494,23485,1.45,24,1656,80968,78641,971
Telangana,Peddapalli,0,316,95211,160,0,2127,546,12604,2.74,67,2443,55838,51982,931
Telangana,Rajanna Sircilla,0,49,100154,23,0,394,141,7521,3.84,17,443,50733,56912,1122
Telangana,Rangareddy,0,3458,331219,3517,0,15142,16876,197938,0.91,170,18600,296865,232744,784
Telangana,Sangareddy,0,813,122946,497,0,3391,1839,33554,3.0,126,4204,87493,69008,789
Telangana,Siddipet,0,301,190456,237,0,1401,481,19063,1.65,28,1702,96508,112973,1171
Telangana,Suryapet,0,217,117500,257,0,985,449,15908,2.33,28,1202,66669,66726,1001
Telangana,Vikarabad,0,139,54262,42,0,881,217,10853,1.96,20,1020,33870,31239,922
Telangana,Wanaparthy,0,114,46684,35,0,516,146,6182,4.76,30,630,26291,26576,1011
Telangana,Warangal(Rural),0,129,50152,101,0,413,254,8724,1.48,8,542,30662,28216,920
Telangana,Warangal(Urban),0,1197,161159,1292,0,4463,4383,66467,0.71,40,5660,121483,106120,874
Telangana,Yadadri Bhuvanagiri,0,230,163771,738,0,1047,312,12449,4.93,63,1277,83765,92412,1103
Telangana,Mulugu,0,10,52821,73,0,0,30,4235,0.0,0,10,27498,29553,1075
Telangana,Narayanpet,0,38,28796,68,0,135,62,4526,9.83,17,173,16761,16559,988
Tripura,Dhalai,950,26,84232,292,0,0,28,11734,169.23,44,26,51483,44468,864
Tripura,Gomati,0,343,95313,1330,0,2,120,10930,7.25,25,345,54804,51436,939
Tripura,Khowai,0,0,65599,85,0,0,18,6896,0.0,0,0,37322,35169,942
Tripura,North Tripura,0,0,103782,125,0,0,11,8437,0.0,0,0,57629,54578,947
Tripura,Sepahijala,697,314,117656,586,0,15,19,11078,12.46,41,329,67557,61165,905
Tripura,South Tripura,0,0,150282,498,0,0,54,15646,0.0,0,0,85916,79996,931
Tripura,Unakoti,0,0,61665,132,0,0,5,5557,0.0,0,0,34127,33090,970
Tripura,West Tripura,0,0,285159,730,0,0,829,93871,0.0,0,0,196043,183587,936
Uttar Pradesh,Agra,10,21,265369,2695,1,109,6238,190073,0.0,0,130,270815,184660,682
Uttar Pradesh,Aligarh,3,229,179359,1008,0,0,5674,146390,4.8,11,229,191605,134139,700
Uttar Pradesh,Prayagraj,9,0,290907,1620,0,0,5269,220742,0.0,0,0,307954,203854,662
Uttar Pradesh,Ambedkar Nagar,841,0,105374,1258,0,0,771,20795,0.0,0,0,73357,52862,721
Uttar Pradesh,Amethi,80,0,132665,1640,0,0,630,15027,0.0,0,0,79309,68406,863
Uttar Pradesh,Amroha,0,0,97142,1879,0,0,621,14779,0.0,0,0,63274,48663,769
Uttar Pradesh,Auraiya,50,0,68437,591,0,0,769,11690,0.0,0,0,47665,32588,684
Uttar Pradesh,Azamgarh,0,0,196984,2694,0,0,3430,109347,0.0,0,0,177232,129066,728
Uttar Pradesh,Badaun,88,0,182879,1303,0,0,763,20655,0.0,0,0,109678,93852,856
Uttar Pradesh,Baghpat,0,0,166491,3804,0,0,541,12576,0.0,0,0,96041,83003,864
Uttar Pradesh,Bahraich,0,0,248673,4267,0,0,1227,28542,0.0,0,0,154211,123023,798
Uttar Pradesh,Balarampur,98,0,187540,2012,0,0,749,17445,0.0,0,0,114245,90754,794
Uttar Pradesh,Ballia,41,937,155348,1299,0,1,788,19927,2.35,22,938,100823,74459,739
Uttar Pradesh,Banda,0,0,86008,470,0,0,1777,40232,0.0,0,0,76499,49724,650
Uttar Pradesh,Barabanki,0,0,195718,4778,0,0,949,27590,0.0,0,0,128080,95235,744
Uttar Pradesh,Bareilly,148,20,260698,2178,196,88,5740,199668,1.85,2,108,264788,195677,739
Uttar Pradesh,Basti,0,0,158350,1654,0,0,2190,65534,0.0,0,0,132440,91434,690
Uttar Pradesh,Bijnour,0,0,226272,5160,0,0,945,24883,0.0,0,0,135832,115428,850
Uttar Pradesh,Bulandshahr,15,259,261997,6709,0,11,1163,31857,0.0,0,270,161600,132291,819
Uttar Pradesh,Chandauli,320,0,104444,1408,0,0,638,16821,0.0,0,0,68140,53139,780
Uttar Pradesh,Chitrakoot,0,0,47406,223,0,0,666,9383,0.0,0,0,33360,23457,703
Uttar Pradesh,Deoria,50,0,177486,2062,0,0,774,19983,0.0,0,0,110555,86914,786
Uttar Pradesh,Etah,0,0,79248,764,0,0,614,13414,0.0,0,0,53624,39042,728
Uttar Pradesh,Etawah,0,0,89296,897,0,0,647,17538,0.0,0,0,62191,44699,719
Uttar Pradesh,Ayodhya,0,0,107635,753,0,0,2270,84344,0.0,0,0,114737,77253,673
Uttar Pradesh,Farrukhabad,895,20,92072,795,0,80,621,14046,0.0,0,100,62443,43677,699
Uttar Pradesh,Fatehpur,0,0,131719,931,0,0,693,17614,0.0,0,0,84512,64807,767
Uttar Pradesh,Firozabad,82,0,127538,818,0,0,1683,68815,0.0,0,0,113718,82607,726
Uttar Pradesh,Gautam Buddha Nagar,619,761,317922,3160,2747,6225,16434,318566,1.77,124,6986,383780,253837,661
Uttar Pradesh,Ghaziabad,85,108,340055,3284,220,1367,8394,216726,1.02,15,1475,316667,240215,759
Uttar Pradesh,Ghazipur,0,0,190289,5674,0,0,989,23281,0.0,0,0,119899,93696,781
Uttar Pradesh,Gonda,258,0,226734,5638,0,0,3381,83388,0.0,0,0,184818,125324,678
Uttar Pradesh,Gorakhpur,180,28,291096,2806,103,215,5523,188412,7.0,17,243,278118,201430,724
Uttar Pradesh,Hamirpur,0,0,87340,1015,0,0,754,11100,0.0,0,0,54360,44075,811
Uttar Pradesh,Hapur,0,0,101803,1484,0,0,688,14593,0.0,0,0,65500,50909,777
Uttar Pradesh,Hardoi,0,0,149683,1555,0,0,974,24531,0.0,0,0,98171,76030,774
Uttar Pradesh,Hathras,0,0,114646,1184,0,0,690,11701,0.0,0,0,68368,57984,848
Uttar Pradesh,Jalaun,0,0,122644,2500,0,0,678,13458,0.0,0,0,77578,58527,754
Uttar Pradesh,Jaunpur,14,0,251340,1822,0,0,833,23701,0.0,0,0,150428,124581,828
Uttar Pradesh,Jhansi,0,0,110632,660,0,0,3154,94347,0.0,0,0,121144,83819,692
Uttar Pradesh,Kannauj,0,0,64973,1166,0,0,732,13999,0.0,0,0,47020,31940,679
Uttar Pradesh,Kanpur Dehat,0,0,106510,1307,0,0,566,12890,0.0,0,0,70273,49147,699
Uttar Pradesh,Kanpur Nagar,0,0,332735,2410,0,0,6737,210414,0.0,0,0,314274,229021,729
Uttar Pradesh,Kasganj,0,0,63076,393,0,0,672,12449,0.0,0,0,42106,33419,794
Uttar Pradesh,Kaushambi,0,0,74609,759,0,0,694,12233,0.0,0,0,49590,37249,751
Uttar Pradesh,Kushinagar,174,536,184312,1545,0,10,915,22652,11.72,64,546,118077,88927,753
Uttar Pradesh,Lakhimpur Kheri,113,0,171295,2984,0,0,926,26969,0.0,0,0,114492,83641,731
Uttar Pradesh,Lalitpur,0,0,65749,310,0,0,639,10388,0.0,0,0,42141,33991,807
Uttar Pradesh,Lucknow,53,201,454916,3438,5,1178,11883,361478,0.8,11,1379,469834,347153,739
Uttar Pradesh,Maharajganj,0,120,131935,805,0,0,759,21720,0.0,0,120,86126,67581,785
Uttar Pradesh,Mahoba,0,0,92138,441,0,0,780,9371,0.0,0,0,54454,47055,864
Uttar Pradesh,Mainpuri,0,0,95560,417,0,0,540,13955,0.0,0,0,60701,48836,805
Uttar Pradesh,Mathura,0,0,198840,2533,0,0,2527,95656,0.0,0,0,171470,123033,718
Uttar Pradesh,Mau,93,0,98844,883,0,0,787,20667,0.0,0,0,68546,51083,745
Uttar Pradesh,Meerut,0,0,371149,5374,0,0,4825,169133,0.0,0,0,299477,240786,804
Uttar Pradesh,Mirzapur,0,0,161682,1937,0,0,3348,77942,0.0,0,0,136730,102925,753
Uttar Pradesh,Moradabad,0,0,160728,1541,0,0,4542,131058,0.0,0,0,168724,123123,730
Uttar Pradesh,Muzaffarnagar,7878,0,201872,4273,0,0,795,19988,0.0,0,0,122383,99513,813
Uttar Pradesh,Pilibhit,0,0,165379,1058,0,0,696,16402,0.0,0,0,98357,83417,848
Uttar Pradesh,Raebareli,26,25,122410,902,0,5,995,22363,0.0,0,30,79697,65081,817
Uttar Pradesh,Pratapgarh,0,0,151470,1159,0,0,1029,19858,0.0,0,0,94331,76988,816
Uttar Pradesh,Rampur,0,0,104935,855,0,0,666,15465,0.0,0,0,65314,55119,844
Uttar Pradesh,Saharanpur,0,0,242310,3247,0,0,4587,135805,0.0,0,0,213302,164741,772
Uttar Pradesh,Sambhal,0,0,89813,489,0,0,805,13681,0.0,0,0,57321,46207,806
Uttar Pradesh,Sant Kabir Nagar,0,0,83039,593,0,0,679,13701,0.0,0,0,53492,42965,803
Uttar Pradesh,Bhadohi,0,0,110391,1181,0,0,811,13092,0.0,0,0,67410,56063,832
Uttar Pradesh,Shahjahanpur,0,0,170959,1664,0,0,1887,79980,0.0,0,0,148301,102677,692
Uttar Pradesh,Shamli,293,0,94458,1246,0,88,593,11873,2.27,2,88,61033,45284,742
Uttar Pradesh,Shravasti,1420,0,69818,1501,0,0,382,8967,0.0,0,0,46217,32570,705
Uttar Pradesh,Siddharthnagar,1852,0,183942,1766,0,0,845,20509,0.0,0,0,110760,93682,846
Uttar Pradesh,Sitapur,135,0,206557,1178,0,0,913,28595,0.0,0,0,135555,99580,735
Uttar Pradesh,Sonbhadra,0,7,83236,709,0,343,872,18358,0.0,0,350,63286,38344,606
Uttar Pradesh,Sultanpur,0,0,157148,2264,0,0,735,19582,0.0,0,0,96437,80394,834
Uttar Pradesh,Unnao,0,0,177779,879,0,0,833,20087,0.0,0,0,108915,88931,817
Uttar Pradesh,Varanasi,0,40,279547,2107,0,50,4409,180053,11.11,10,90,273162,186502,683
Uttarakhand,Dehradun,184,2056,379009,2217,0,4338,3520,115032,2.91,186,6394,260159,233979,899
Uttarakhand,Pauri Garhwal,0,7,143000,342,0,2,310,28511,11.11,1,9,81054,90443,1116
Uttarakhand,Chamoli,0,196,93735,285,0,1657,425,26227,4.7,87,1853,59219,60730,1026
Uttarakhand,Rudraprayag,0,157,55016,211,0,1103,454,22958,5.56,70,1260,36312,41645,1147
Uttarakhand,Tehri Garhwal,0,80,113310,552,0,4,222,24810,7.14,6,84,64421,73703,1144
Uttarakhand,Haridwar,71,1379,245760,1340,0,3343,1238,86310,5.25,248,4722,190310,141811,745
Uttarakhand,Uttarkashi,0,213,76395,253,0,1199,364,24146,4.11,58,1412,50816,49723,978
Uttarakhand,Almora,0,359,133655,978,0,28,347,28566,5.94,23,387,75242,86969,1156
Uttarakhand,Udham Singh Nagar,21,503,184068,1034,0,2434,2730,76998,4.19,123,2937,146333,114802,785
Uttarakhand,Pithoragarh,165,0,80431,839,0,0,31,24686,0.0,0,0,51612,53540,1037
Uttarakhand,Bageshwar,0,362,62498,330,0,1212,350,20932,1.65,26,1574,39805,43636,1096
Uttarakhand,Champawat,317,80,57538,147,0,950,349,23320,2.91,30,1030,40697,40145,986
Uttarakhand,Nainital,584,332,175818,681,0,1814,1024,58903,2.52,54,2146,122388,112329,918
West Bengal,Alipurduar District,0,4183,160558,2540,0,74,1127,58600,2.18,93,4257,126222,92912,736
West Bengal,Bankura,0,2677,209113,2688,0,1033,1692,81719,3.77,140,3710,174864,115991,663
West Bengal,Basirhat HD (North 24 Parganas),0,1153,241572,2715,0,387,3392,58584,6.49,100,1540,160702,139436,868
West Bengal,Birbhum,0,290,223010,2245,0,690,2429,63485,6.12,60,980,158150,128335,811
West Bengal,Bishnupur HD (Bankura),0,0,79923,1305,0,0,1702,37308,0.0,0,0,71343,45928,644
West Bengal,Dakshin Dinajpur,0,3535,170677,1150,0,1043,1548,64568,2.66,122,4578,126084,109158,866
West Bengal,Darjeeling,0,1158,237708,1873,0,2239,4279,99192,1.27,43,3397,179944,156878,872
West Bengal,Diamond Harbor HD (S 24 Parganas),0,1934,316277,5286,0,629,2595,86902,3.0,77,2563,219153,184037,840
West Bengal,East Bardhaman,0,7032,471753,4713,0,3921,1622,121535,2.07,227,10953,331686,261635,789
West Bengal,Hoogly,0,4277,652293,8482,0,2210,4639,146905,2.05,133,6487,441142,358092,812
West Bengal,Howrah,0,808,470953,6646,0,1526,4810,133815,2.83,66,2334,338802,266067,785
West Bengal,Jalpaiguri,0,864,150028,2474,0,394,1515,74621,4.93,62,1258,133832,90814,679
West Bengal,Jhargram,0,942,57526,1198,0,809,1558,41518,5.08,89,1751,64872,34192,527
West Bengal,Kalimpong,0,0,55994,430,0,0,951,19249,0.0,0,0,38407,36834,959
West Bengal,Kolkata,0,3620,1170231,15876,0,14540,28776,460339,1.21,220,18160,925097,707449,765
West Bengal,Malda,0,417,269038,1542,0,1150,3151,103376,4.66,73,1567,204312,168073,823
West Bengal,Murshidabad,0,53,478814,4277,0,1248,4136,140807,1.46,19,1301,330950,288652,872
West Bengal,Nadia,0,1312,406378,5584,0,4,2449,126534,3.34,44,1316,303976,228924,753
West Bengal,Nandigram HD (East Medinipore),0,1901,288967,4765,0,1526,4284,62336,3.3,113,3427,193768,157523,813
West Bengal,North 24 Parganas,32,6426,823946,14423,798,15257,18831,316470,1.37,297,21683,642931,497790,774
West Bengal,Paschim Medinipore,0,5376,391450,4490,0,2640,4981,126448,3.79,304,8016,303851,214137,705
West Bengal,Purba Medinipore,0,268,360402,4293,0,0,4897,100968,0.75,2,268,258807,202630,783
West Bengal,Purulia,0,30,199686,1592,0,0,2440,83431,66.67,20,30,168377,114740,681
West Bengal,Rampurhat HD (Birbhum),0,40,148247,1348,0,259,1000,42736,0.33,1,299,101706,89261,878
West Bengal,South 24 Parganas,0,4609,498602,6426,0,934,3759,144048,2.83,157,5543,341388,301217,882
West Bengal,Uttar Dinajpur,0,0,173128,2278,0,0,2303,73844,0.0,0,0,137040,109886,802
West Bengal,West Bardhaman,0,547,219041,1874,0,1522,4515,104760,1.5,31,2069,197582,126276,639
Assam,Hojai,1,243,74520,695,0,59,74,21054,5.96,18,302,50968,44594,875
Assam,Biswanath,0,70,57420,655,0,0,74,19519,0.0,0,70,41215,35711,866
Assam,Charaideo,0,57,37363,412,0,0,122,12313,5.26,3,57,27298,22368,819
Assam,Majuli,0,191,29839,282,0,9,80,7383,0.0,0,200,19778,17441,882
Assam,South Salmara Mankachar,887,29,7356,43,354,246,152,6850,20.0,55,275,9587,4619,482
Assam,West Karbi Anglong,0,16,14331,64,0,27,44,8444,16.28,7,43,13272,9501,716
Gujarat,Ahmedabad Corporation,249,4583,874648,5559,122,30745,32340,849397,2.52,892,35328,965437,758784,786
Gujarat,Bhavnagar Corporation,0,382,99089,384,124,1385,2003,93953,6.96,123,1767,105354,87842,834
Gujarat,Gandhinagar Corporation,3,202,60093,413,0,3795,4501,100744,3.33,133,3997,92091,68736,746
Gujarat,Jamnagar Corporation,104,399,98327,595,897,1768,3739,113106,8.44,183,2167,114818,96685,842
Gujarat,Junagadh Corporation,0,227,55412,154,0,1983,878,17932,2.71,60,2210,38854,34504,888
Gujarat,Rajkot Corporation,0,635,252119,993,741,3634,9441,339146,13.38,571,4269,329984,261319,792
Gujarat,Surat Corporation,0,1936,636791,1821,0,18615,19188,557098,3.16,649,20551,703111,490949,698
Gujarat,Vadodara Corporation,416,2043,367705,1986,5519,7893,13869,413004,5.68,564,9936,419345,361465,862
Tamil Nadu,Cheyyar,0,141,28603,335,0,221,1344,24440,2.21,8,362,30120,22928,761
Tamil Nadu,Aranthangi,0,11,36658,458,0,110,540,18105,15.7,19,121,29467,25289,858
Tamil Nadu,Kovilpatti,0,126,38900,481,0,200,698,21893,7.36,24,326,31008,29783,960
Tamil Nadu,Ranipet,1074,22,46455,687,0,43,1615,37391,23.08,15,65,49995,33844,677
West Bengal,COOCHBEHAR,0,2659,218013,1924,0,1087,2877,82235,2.78,104,3746,174444,125790,721
